# TinZr Multi Recording
# DateTime: 2025-12-18T22:03:37.807495
# Device: TinZrBlack
# Address: D8:85:AC:4E:38:6E
time_s,ax,ay,az,gx,gy,gz,red,ir,hr_bpm,spo2_pct,batt_pct
5.439058,-0.010000,-0.924000,0.414000,1.570000,-4.900000,-0.770000,0.000000,0.000000,0.00,0.00,83.00
5.439058,-0.009000,-0.924000,0.416000,1.680000,-4.900000,-0.730000,0.000000,0.000000,0.00,0.00,83.00
5.439058,-0.009000,-0.924000,0.416000,1.780000,-4.830000,-0.730000,0.000000,0.000000,0.00,0.00,83.00
5.439970,-0.010000,-0.924000,0.413000,1.820000,-4.790000,-0.630000,0.000000,0.000000,0.00,0.00,83.00
5.439970,-0.009000,-0.927000,0.415000,1.920000,-5.040000,-0.700000,0.000000,0.000000,0.00,0.00,83.00
5.439970,-0.008000,-0.924000,0.414000,1.990000,-4.790000,-0.560000,0.000000,0.000000,0.00,0.00,83.00
5.439970,-0.007000,-0.923000,0.412000,2.240000,-4.550000,-0.420000,0.000000,0.000000,0.00,0.00,83.00
5.439970,-0.010000,-0.925000,0.413000,2.450000,-4.790000,-0.560000,0.000000,0.000000,0.00,0.00,83.00
5.439970,-0.010000,-0.925000,0.416000,2.480000,-4.760000,-0.450000,0.000000,0.000000,0.00,0.00,83.00
5.439970,-0.008000,-0.926000,0.414000,2.620000,-4.580000,-0.420000,0.000000,0.000000,0.00,0.00,83.00
5.439970,-0.009000,-0.927000,0.418000,2.800000,-4.790000,-0.420000,0.000000,0.000000,0.00,0.00,83.00
5.439970,-0.010000,-0.927000,0.417000,2.730000,-4.830000,-0.380000,0.000000,0.000000,0.00,0.00,83.00
5.497490,-0.008000,-0.925000,0.416000,2.620000,-4.790000,-0.420000,0.000000,0.000000,0.00,0.00,83.00
5.497490,-0.011000,-0.928000,0.418000,2.660000,-5.000000,-0.450000,0.000000,0.000000,0.00,0.00,83.00
5.497490,-0.010000,-0.925000,0.417000,2.830000,-5.110000,-0.520000,0.000000,0.000000,0.00,0.00,83.00
5.497490,-0.008000,-0.922000,0.417000,2.620000,-4.970000,-0.520000,0.000000,0.000000,0.00,0.00,83.00
5.497490,-0.010000,-0.923000,0.418000,2.590000,-4.830000,-0.490000,0.000000,0.000000,0.00,0.00,83.00
5.497490,-0.010000,-0.923000,0.417000,2.450000,-5.000000,-0.560000,0.000000,0.000000,0.00,0.00,83.00
5.497490,-0.007000,-0.921000,0.416000,2.270000,-4.930000,-0.630000,0.000000,0.000000,0.00,0.00,83.00
5.497490,-0.008000,-0.922000,0.418000,2.130000,-4.790000,-0.630000,0.000000,0.000000,0.00,0.00,83.00
5.497490,-0.009000,-0.923000,0.417000,2.030000,-4.720000,-0.490000,0.000000,0.000000,0.00,0.00,83.00
5.617025,-0.011000,-0.924000,0.417000,1.890000,-4.970000,-0.560000,0.000000,0.000000,0.00,0.00,83.00
5.617025,-0.010000,-0.925000,0.418000,1.680000,-4.900000,-0.560000,0.000000,0.000000,0.00,0.00,83.00
5.617025,-0.009000,-0.923000,0.417000,1.570000,-4.550000,-0.420000,0.000000,0.000000,0.00,0.00,83.00
5.617025,-0.010000,-0.923000,0.415000,1.750000,-4.830000,-0.590000,0.000000,0.000000,0.00,0.00,83.00
5.617025,-0.009000,-0.925000,0.414000,1.820000,-4.930000,-0.630000,0.000000,0.000000,0.00,0.00,83.00
5.617025,-0.009000,-0.924000,0.413000,1.680000,-4.790000,-0.490000,0.000000,0.000000,0.00,0.00,83.00
5.617025,-0.009000,-0.926000,0.417000,1.890000,-4.760000,-0.490000,0.000000,0.000000,0.00,0.00,83.00
5.617025,-0.010000,-0.925000,0.415000,2.030000,-4.860000,-0.520000,0.000000,0.000000,0.00,0.00,83.00
5.617025,-0.008000,-0.924000,0.416000,1.990000,-4.790000,-0.490000,0.000000,0.000000,0.00,0.00,83.00
5.617774,-0.010000,-0.926000,0.415000,2.170000,-4.720000,-0.490000,0.000000,0.000000,0.00,0.00,83.00
5.617774,-0.008000,-0.924000,0.417000,2.380000,-4.620000,-0.350000,0.000000,0.000000,0.00,0.00,83.00
5.617774,-0.011000,-0.925000,0.416000,2.380000,-4.650000,-0.450000,0.000000,0.000000,0.00,0.00,83.00
5.617774,-0.007000,-0.926000,0.415000,2.480000,-4.550000,-0.310000,0.000000,0.000000,0.00,0.00,83.00
5.617774,-0.010000,-0.924000,0.416000,2.480000,-4.480000,-0.280000,0.000000,0.000000,0.00,0.00,83.00
5.617774,-0.008000,-0.924000,0.418000,2.520000,-4.790000,-0.310000,0.000000,0.000000,0.00,0.00,83.00
5.617774,-0.010000,-0.924000,0.416000,2.520000,-4.620000,-0.350000,0.000000,0.000000,0.00,0.00,83.00
5.617774,-0.009000,-0.923000,0.416000,2.340000,-4.550000,-0.280000,0.000000,0.000000,0.00,0.00,83.00
5.617774,-0.011000,-0.925000,0.419000,2.380000,-4.650000,-0.490000,0.000000,0.000000,0.00,0.00,83.00
5.619194,-0.010000,-0.923000,0.418000,2.340000,-4.860000,-0.590000,0.000000,0.000000,0.00,0.00,83.00
5.619194,-0.010000,-0.925000,0.414000,2.060000,-4.690000,-0.630000,0.000000,0.000000,0.00,0.00,83.00
5.619194,-0.010000,-0.926000,0.416000,1.990000,-4.620000,-0.590000,0.000000,0.000000,0.00,0.00,83.00
5.619194,-0.009000,-0.925000,0.416000,2.060000,-4.790000,-0.700000,0.000000,0.000000,0.00,0.00,83.00
5.619194,-0.009000,-0.925000,0.417000,2.030000,-4.720000,-0.660000,0.000000,0.000000,0.00,0.00,83.00
5.619194,-0.007000,-0.927000,0.416000,2.100000,-4.580000,-0.490000,0.000000,0.000000,0.00,0.00,83.00
5.619194,-0.008000,-0.927000,0.416000,2.170000,-4.830000,-0.590000,0.000000,0.000000,0.00,0.00,83.00
5.619194,-0.010000,-0.925000,0.414000,2.270000,-4.690000,-0.520000,0.000000,0.000000,0.00,0.00,83.00
5.619194,-0.009000,-0.925000,0.414000,2.450000,-4.720000,-0.560000,0.000000,0.000000,0.00,0.00,83.00
5.620380,-0.010000,-0.923000,0.415000,2.620000,-4.650000,-0.590000,0.000000,0.000000,0.00,0.00,83.00
5.620380,-0.010000,-0.924000,0.414000,2.800000,-4.790000,-0.590000,0.000000,0.000000,0.00,0.00,83.00
5.620380,-0.009000,-0.926000,0.417000,2.870000,-4.720000,-0.560000,0.000000,0.000000,0.00,0.00,83.00
5.620380,-0.009000,-0.924000,0.416000,2.830000,-4.480000,-0.490000,0.000000,0.000000,0.00,0.00,83.00
5.620380,-0.010000,-0.925000,0.417000,2.940000,-4.790000,-0.590000,0.000000,0.000000,0.00,0.00,83.00
5.620380,-0.010000,-0.922000,0.416000,2.690000,-4.860000,-0.630000,0.000000,0.000000,0.00,0.00,83.00
5.620380,-0.010000,-0.924000,0.417000,2.590000,-4.550000,-0.490000,0.000000,0.000000,0.00,0.00,83.00
5.620380,-0.011000,-0.924000,0.417000,2.550000,-4.620000,-0.560000,0.000000,0.000000,0.00,0.00,83.00
5.620380,-0.011000,-0.924000,0.418000,2.480000,-4.790000,-0.590000,0.000000,0.000000,0.00,0.00,83.00
5.677053,-0.011000,-0.924000,0.419000,2.340000,-4.790000,-0.590000,0.000000,0.000000,0.00,0.00,83.00
5.677053,-0.011000,-0.924000,0.418000,2.170000,-4.760000,-0.520000,0.000000,0.000000,0.00,0.00,83.00
5.677053,-0.011000,-0.925000,0.416000,2.130000,-4.650000,-0.590000,0.000000,0.000000,0.00,0.00,83.00
5.677053,-0.009000,-0.926000,0.419000,1.990000,-4.860000,-0.770000,0.000000,0.000000,0.00,0.00,83.00
5.677053,-0.010000,-0.925000,0.416000,1.990000,-4.550000,-0.660000,0.000000,0.000000,0.00,0.00,83.00
5.677053,-0.011000,-0.922000,0.415000,1.990000,-4.720000,-0.630000,0.000000,0.000000,0.00,0.00,83.00
5.677053,-0.008000,-0.923000,0.416000,2.060000,-4.790000,-0.660000,0.000000,0.000000,0.00,0.00,83.00
5.677053,-0.010000,-0.924000,0.414000,2.060000,-4.720000,-0.590000,0.000000,0.000000,0.00,0.00,83.00
5.677053,-0.009000,-0.923000,0.416000,2.060000,-4.550000,-0.630000,0.000000,0.000000,0.00,0.00,83.00
5.736218,-0.012000,-0.924000,0.416000,2.200000,-4.620000,-0.520000,0.000000,0.000000,0.00,0.00,83.00
5.736218,-0.011000,-0.927000,0.416000,2.200000,-4.690000,-0.660000,0.000000,0.000000,0.00,0.00,83.00
5.736218,-0.009000,-0.926000,0.416000,2.310000,-4.550000,-0.420000,0.000000,0.000000,0.00,0.00,83.00
5.736218,-0.011000,-0.927000,0.417000,2.270000,-4.550000,-0.380000,0.000000,0.000000,0.00,0.00,83.00
5.736218,-0.010000,-0.925000,0.417000,2.380000,-4.760000,-0.520000,0.000000,0.000000,0.00,0.00,83.00
5.736218,-0.010000,-0.924000,0.418000,2.380000,-4.650000,-0.520000,0.000000,0.000000,0.00,0.00,83.00
5.736218,-0.013000,-0.924000,0.417000,2.340000,-4.440000,-0.520000,0.000000,0.000000,0.00,0.00,83.00
5.736218,-0.010000,-0.923000,0.416000,2.520000,-4.790000,-0.660000,0.000000,0.000000,0.00,0.00,83.00
5.736218,-0.010000,-0.924000,0.419000,2.520000,-4.790000,-0.660000,0.000000,0.000000,0.00,0.00,83.00
5.738143,-0.010000,-0.924000,0.417000,2.410000,-4.620000,-0.560000,0.000000,0.000000,0.00,0.00,83.00
5.738143,-0.010000,-0.924000,0.417000,2.550000,-4.860000,-0.700000,0.000000,0.000000,0.00,0.00,83.00
5.738143,-0.010000,-0.923000,0.417000,2.480000,-4.760000,-0.730000,0.000000,0.000000,0.00,0.00,83.00
5.738143,-0.010000,-0.924000,0.417000,2.380000,-4.690000,-0.730000,0.000000,0.000000,0.00,0.00,83.00
5.738143,-0.010000,-0.924000,0.417000,2.240000,-4.620000,-0.660000,0.000000,0.000000,0.00,0.00,83.00
5.738143,-0.010000,-0.923000,0.415000,2.200000,-4.650000,-0.660000,0.000000,0.000000,0.00,0.00,83.00
5.738143,-0.011000,-0.923000,0.417000,2.240000,-4.550000,-0.560000,0.000000,0.000000,0.00,0.00,83.00
5.738143,-0.011000,-0.926000,0.416000,2.130000,-4.510000,-0.560000,0.000000,0.000000,0.00,0.00,83.00
5.738143,-0.011000,-0.929000,0.418000,2.410000,-4.580000,-0.560000,0.000000,0.000000,0.00,0.00,83.00
5.796999,-0.012000,-0.925000,0.415000,2.520000,-4.620000,-0.730000,0.000000,0.000000,0.00,0.00,83.00
5.796999,-0.009000,-0.924000,0.414000,2.800000,-4.650000,-0.840000,0.000000,0.000000,0.00,0.00,83.00
5.796999,-0.011000,-0.920000,0.415000,2.620000,-4.550000,-0.800000,0.000000,0.000000,0.00,0.00,83.00
5.796999,-0.007000,-0.917000,0.411000,2.450000,-4.930000,-0.870000,0.000000,0.000000,0.00,0.00,83.00
5.796999,-0.009000,-0.912000,0.410000,2.410000,-5.250000,-0.910000,0.000000,0.000000,0.00,0.00,83.00
5.796999,-0.010000,-0.913000,0.411000,2.100000,-4.970000,-0.940000,0.000000,0.000000,0.00,0.00,83.00
5.796999,-0.008000,-0.918000,0.411000,2.060000,-5.140000,-0.910000,0.000000,0.000000,0.00,0.00,83.00
5.796999,-0.006000,-0.922000,0.413000,2.130000,-5.180000,-1.010000,0.000000,0.000000,0.00,0.00,83.00
5.796999,-0.006000,-0.927000,0.416000,2.060000,-4.930000,-0.940000,0.000000,0.000000,0.00,0.00,83.00
5.798584,-0.003000,-0.930000,0.419000,2.240000,-4.580000,-0.590000,0.000000,0.000000,0.00,0.00,83.00
5.798584,-0.002000,-0.934000,0.418000,2.200000,-4.370000,-0.070000,0.000000,0.000000,0.00,0.00,83.00
5.798584,-0.004000,-0.933000,0.421000,2.380000,-4.160000,0.240000,0.000000,0.000000,0.00,0.00,83.00
5.798584,-0.010000,-0.934000,0.418000,2.520000,-4.060000,0.660000,0.000000,0.000000,0.00,0.00,83.00
5.798584,-0.013000,-0.932000,0.418000,2.900000,-4.130000,0.730000,0.000000,0.000000,0.00,0.00,83.00
5.798584,-0.016000,-0.931000,0.419000,3.250000,-4.480000,0.490000,0.000000,0.000000,0.00,0.00,83.00
5.798584,-0.019000,-0.927000,0.420000,3.710000,-4.650000,0.140000,0.000000,0.000000,0.00,0.00,83.00
5.798584,-0.016000,-0.926000,0.421000,3.740000,-4.690000,-0.140000,0.000000,0.000000,0.00,0.00,83.00
5.798584,-0.011000,-0.923000,0.422000,3.810000,-5.110000,-0.350000,0.000000,0.000000,0.00,0.00,83.00
5.856637,-0.012000,-0.919000,0.423000,3.360000,-5.140000,-0.490000,0.000000,0.000000,0.00,0.00,83.00
5.856637,-0.011000,-0.918000,0.424000,2.590000,-5.040000,-0.560000,0.000000,0.000000,0.00,0.00,83.00
5.856637,-0.009000,-0.916000,0.419000,1.750000,-4.860000,-0.730000,0.000000,0.000000,0.00,0.00,83.00
5.856637,-0.011000,-0.916000,0.421000,1.430000,-5.040000,-0.840000,0.000000,0.000000,0.00,0.00,83.00
5.856637,-0.012000,-0.915000,0.420000,0.700000,-4.930000,-0.840000,0.000000,0.000000,0.00,0.00,83.00
5.856637,-0.010000,-0.919000,0.417000,0.210000,-4.620000,-1.050000,0.000000,0.000000,0.00,0.00,83.00
5.856637,-0.010000,-0.923000,0.417000,0.170000,-4.690000,-1.010000,0.000000,0.000000,0.00,0.00,83.00
5.856637,-0.010000,-0.928000,0.415000,0.100000,-4.720000,-0.870000,0.000000,0.000000,0.00,0.00,83.00
5.856637,-0.008000,-0.933000,0.414000,0.380000,-4.480000,-0.770000,0.000000,0.000000,0.00,0.00,83.00
5.916715,-0.009000,-0.934000,0.411000,0.770000,-4.550000,-0.660000,0.000000,0.000000,0.00,0.00,83.00
5.916715,-0.010000,-0.934000,0.412000,1.500000,-4.720000,-0.560000,0.000000,0.000000,0.00,0.00,83.00
5.916715,-0.009000,-0.930000,0.411000,2.240000,-4.790000,-0.520000,0.000000,0.000000,0.00,0.00,83.00
5.916715,-0.012000,-0.927000,0.412000,2.620000,-4.720000,-0.380000,0.000000,0.000000,0.00,0.00,83.00
5.916715,-0.010000,-0.925000,0.410000,3.530000,-4.930000,-0.380000,0.000000,0.000000,0.00,0.00,83.00
5.916715,-0.012000,-0.923000,0.411000,4.160000,-5.110000,-0.420000,0.000000,0.000000,0.00,0.00,83.00
5.916715,-0.013000,-0.921000,0.415000,4.160000,-4.860000,-0.380000,0.000000,0.000000,0.00,0.00,83.00
5.916715,-0.011000,-0.922000,0.416000,4.410000,-4.860000,-0.310000,0.000000,0.000000,0.00,0.00,83.00
5.916715,-0.009000,-0.922000,0.420000,4.230000,-4.860000,-0.380000,0.000000,0.000000,0.00,0.00,83.00
5.918054,-0.010000,-0.921000,0.425000,3.850000,-4.650000,-0.310000,0.000000,0.000000,0.00,0.00,83.00
5.918054,-0.010000,-0.921000,0.424000,3.290000,-4.410000,-0.170000,0.000000,0.000000,0.00,0.00,83.00
5.918054,-0.012000,-0.922000,0.423000,2.450000,-4.440000,-0.140000,0.000000,0.000000,0.00,0.00,83.00
5.918054,-0.011000,-0.923000,0.424000,2.060000,-4.340000,-0.240000,0.000000,0.000000,0.00,0.00,83.00
5.918054,-0.012000,-0.923000,0.422000,1.400000,-4.440000,-0.350000,0.000000,0.000000,0.00,0.00,83.00
5.918054,-0.015000,-0.923000,0.419000,0.800000,-4.550000,-0.590000,0.000000,0.000000,0.00,0.00,83.00
5.918054,-0.012000,-0.924000,0.416000,0.520000,-4.830000,-0.840000,0.000000,0.000000,0.00,0.00,83.00
5.918054,-0.012000,-0.924000,0.416000,0.520000,-4.900000,-1.010000,0.000000,0.000000,0.00,0.00,83.00
5.918054,-0.012000,-0.923000,0.413000,0.420000,-4.970000,-1.190000,0.000000,0.000000,0.00,0.00,83.00
5.976857,-0.009000,-0.924000,0.413000,0.800000,-5.070000,-1.260000,0.000000,0.000000,0.00,0.00,83.00
5.976857,-0.006000,-0.924000,0.413000,1.050000,-5.210000,-1.220000,0.000000,0.000000,0.00,0.00,83.00
5.976857,-0.006000,-0.927000,0.415000,1.430000,-4.970000,-0.940000,0.000000,0.000000,0.00,0.00,83.00
5.976857,-0.005000,-0.928000,0.414000,1.890000,-4.650000,-0.660000,0.000000,0.000000,0.00,0.00,83.00
5.976857,-0.007000,-0.927000,0.414000,2.310000,-4.790000,-0.560000,0.000000,0.000000,0.00,0.00,83.00
5.976857,-0.008000,-0.926000,0.413000,2.730000,-4.550000,-0.380000,0.000000,0.000000,0.00,0.00,83.00
5.976857,-0.010000,-0.927000,0.411000,3.180000,-4.370000,-0.100000,0.000000,0.000000,0.00,0.00,83.00
5.976857,-0.010000,-0.924000,0.414000,3.430000,-4.510000,-0.140000,0.000000,0.000000,0.00,0.00,83.00
5.976857,-0.012000,-0.925000,0.416000,3.640000,-4.550000,-0.100000,0.000000,0.000000,0.00,0.00,83.00
5.978243,-0.012000,-0.928000,0.418000,3.740000,-4.720000,-0.140000,0.000000,0.000000,0.00,0.00,83.00
5.978243,-0.010000,-0.926000,0.419000,3.810000,-4.760000,-0.210000,0.000000,0.000000,0.00,0.00,83.00
5.978243,-0.010000,-0.923000,0.421000,3.500000,-4.860000,-0.350000,0.000000,0.000000,0.00,0.00,83.00
5.978243,-0.011000,-0.921000,0.420000,3.180000,-5.110000,-0.450000,0.000000,0.000000,0.00,0.00,83.00
5.978243,-0.012000,-0.921000,0.422000,2.830000,-4.900000,-0.380000,0.000000,0.000000,0.00,0.00,83.00
5.978243,-0.009000,-0.919000,0.420000,2.480000,-4.900000,-0.520000,0.000000,0.000000,0.00,0.00,83.00
5.978243,-0.012000,-0.920000,0.421000,1.990000,-4.900000,-0.590000,0.000000,0.000000,0.00,0.00,83.00
5.978243,-0.010000,-0.922000,0.419000,1.710000,-4.620000,-0.630000,0.000000,0.000000,0.00,0.00,83.00
5.978243,-0.011000,-0.921000,0.421000,1.360000,-4.550000,-0.660000,0.000000,0.000000,0.00,0.00,83.00
6.036370,-0.011000,-0.922000,0.417000,1.080000,-4.720000,-0.730000,0.000000,0.000000,0.00,0.00,83.00
6.036370,-0.010000,-0.923000,0.416000,1.150000,-4.720000,-0.840000,0.000000,0.000000,0.00,0.00,83.00
6.036370,-0.011000,-0.925000,0.415000,0.980000,-4.480000,-0.730000,0.000000,0.000000,0.00,0.00,83.00
6.036370,-0.010000,-0.926000,0.414000,1.150000,-4.790000,-0.800000,0.000000,0.000000,0.00,0.00,83.00
6.036370,-0.009000,-0.928000,0.416000,1.470000,-4.970000,-0.840000,0.000000,0.000000,0.00,0.00,83.00
6.036370,-0.012000,-0.927000,0.413000,1.610000,-4.760000,-0.840000,0.000000,0.000000,0.00,0.00,83.00
6.036370,-0.008000,-0.929000,0.415000,1.960000,-4.790000,-0.840000,0.000000,0.000000,0.00,0.00,83.00
6.036370,-0.009000,-0.927000,0.413000,2.310000,-4.900000,-0.630000,0.000000,0.000000,0.00,0.00,83.00
6.036370,-0.011000,-0.927000,0.415000,2.410000,-4.860000,-0.560000,0.000000,0.000000,0.00,0.00,83.00
6.096835,-0.008000,-0.927000,0.414000,2.760000,-4.580000,-0.350000,0.000000,0.000000,0.00,0.00,83.00
6.096835,-0.011000,-0.925000,0.415000,3.040000,-4.650000,-0.280000,0.000000,0.000000,0.00,0.00,83.00
6.096835,-0.010000,-0.926000,0.416000,3.010000,-4.760000,-0.350000,0.000000,0.000000,0.00,0.00,83.00
6.096835,-0.010000,-0.923000,0.417000,3.180000,-4.510000,-0.310000,0.000000,0.000000,0.00,0.00,83.00
6.096835,-0.011000,-0.923000,0.420000,3.080000,-4.510000,-0.280000,0.000000,0.000000,0.00,0.00,83.00
6.096835,-0.012000,-0.923000,0.418000,3.110000,-4.830000,-0.380000,0.000000,0.000000,0.00,0.00,83.00
6.096835,-0.012000,-0.922000,0.418000,2.900000,-4.760000,-0.450000,0.000000,0.000000,0.00,0.00,83.00
6.096835,-0.012000,-0.923000,0.420000,2.480000,-4.860000,-0.520000,0.000000,0.000000,0.00,0.00,83.00
6.096835,-0.013000,-0.922000,0.420000,2.520000,-4.970000,-0.630000,0.000000,0.000000,0.00,0.00,83.00
6.098266,-0.011000,-0.924000,0.419000,2.240000,-5.000000,-0.730000,0.000000,0.000000,0.00,0.00,83.00
6.098266,-0.008000,-0.925000,0.418000,1.990000,-4.900000,-0.770000,0.000000,0.000000,0.00,0.00,83.00
6.098266,-0.010000,-0.923000,0.419000,1.820000,-4.930000,-0.770000,0.000000,0.000000,0.00,0.00,83.00
6.098266,-0.011000,-0.925000,0.419000,1.750000,-5.000000,-0.770000,0.000000,0.000000,0.00,0.00,83.00
6.098266,-0.010000,-0.924000,0.417000,1.680000,-5.040000,-0.590000,0.000000,0.000000,0.00,0.00,83.00
6.098266,-0.011000,-0.924000,0.415000,1.680000,-4.720000,-0.700000,0.000000,0.000000,0.00,0.00,83.00
6.098266,-0.010000,-0.923000,0.417000,1.750000,-4.790000,-0.700000,0.000000,0.000000,0.00,0.00,83.00
6.098266,-0.009000,-0.926000,0.415000,1.920000,-4.930000,-0.660000,0.000000,0.000000,0.00,0.00,83.00
6.098266,-0.011000,-0.925000,0.416000,2.030000,-4.830000,-0.630000,0.000000,0.000000,0.00,0.00,83.00
6.996508,-0.008000,-0.926000,0.417000,2.200000,-4.760000,-0.590000,0.000000,0.000000,0.00,0.00,83.00
6.996508,-0.010000,-0.925000,0.417000,2.550000,-4.860000,-0.560000,0.000000,0.000000,0.00,0.00,83.00
6.996508,-0.011000,-0.925000,0.415000,2.730000,-4.930000,-0.660000,0.000000,0.000000,0.00,0.00,83.00
6.996508,-0.010000,-0.925000,0.418000,2.620000,-4.620000,-0.450000,0.000000,0.000000,0.00,0.00,83.00
6.996508,-0.010000,-0.923000,0.417000,2.730000,-4.830000,-0.520000,0.000000,0.000000,0.00,0.00,83.00
6.996508,-0.012000,-0.924000,0.418000,2.760000,-4.900000,-0.590000,0.000000,0.000000,0.00,0.00,83.00
6.996508,-0.010000,-0.923000,0.418000,2.410000,-4.760000,-0.520000,0.000000,0.000000,0.00,0.00,83.00
6.996508,-0.010000,-0.922000,0.420000,2.340000,-4.790000,-0.560000,0.000000,0.000000,0.00,0.00,83.00
6.996508,-0.012000,-0.924000,0.419000,2.200000,-4.830000,-0.520000,0.000000,0.000000,0.00,0.00,83.00
6.997557,-0.011000,-0.922000,0.419000,1.990000,-4.900000,-0.630000,0.000000,0.000000,0.00,0.00,83.00
6.997557,-0.012000,-0.923000,0.418000,1.710000,-4.690000,-0.590000,0.000000,0.000000,0.00,0.00,83.00
6.997557,-0.010000,-0.923000,0.417000,1.680000,-4.790000,-0.660000,0.000000,0.000000,0.00,0.00,83.00
6.997557,-0.011000,-0.924000,0.417000,1.640000,-4.930000,-0.700000,0.000000,0.000000,0.00,0.00,83.00
6.997557,-0.010000,-0.923000,0.419000,1.540000,-4.830000,-0.730000,0.000000,0.000000,0.00,0.00,83.00
6.997557,-0.011000,-0.926000,0.415000,1.540000,-4.620000,-0.700000,0.000000,0.000000,0.00,0.00,83.00
6.997557,-0.011000,-0.925000,0.415000,1.750000,-5.000000,-0.730000,0.000000,0.000000,0.00,0.00,83.00
6.997557,-0.010000,-0.925000,0.414000,1.850000,-4.830000,-0.730000,0.000000,0.000000,0.00,0.00,83.00
6.997557,-0.010000,-0.926000,0.414000,2.030000,-4.650000,-0.630000,0.000000,0.000000,0.00,0.00,83.00
6.998625,-0.009000,-0.924000,0.419000,2.270000,-4.620000,-0.560000,0.000000,0.000000,0.00,0.00,83.00
6.998625,-0.009000,-0.925000,0.414000,2.410000,-4.930000,-0.630000,0.000000,0.000000,0.00,0.00,83.00
6.998625,-0.010000,-0.923000,0.415000,2.450000,-4.830000,-0.590000,0.000000,0.000000,0.00,0.00,83.00
6.998625,-0.012000,-0.925000,0.417000,2.520000,-4.620000,-0.520000,0.000000,0.000000,0.00,0.00,83.00
6.998625,-0.012000,-0.924000,0.415000,2.590000,-4.860000,-0.590000,0.000000,0.000000,0.00,0.00,83.00
6.998625,-0.007000,-0.924000,0.417000,2.660000,-4.930000,-0.560000,0.000000,0.000000,0.00,0.00,83.00
6.998625,-0.008000,-0.925000,0.417000,2.450000,-4.860000,-0.490000,0.000000,0.000000,0.00,0.00,83.00
6.998625,-0.012000,-0.923000,0.418000,2.520000,-4.830000,-0.450000,0.000000,0.000000,0.00,0.00,83.00
6.998625,-0.011000,-0.923000,0.419000,2.520000,-4.970000,-0.520000,0.000000,0.000000,0.00,0.00,83.00
7.000093,-0.011000,-0.923000,0.417000,2.480000,-4.860000,-0.520000,0.000000,0.000000,0.00,0.00,83.00
7.000093,-0.010000,-0.924000,0.415000,2.410000,-4.760000,-0.490000,0.000000,0.000000,0.00,0.00,83.00
7.000093,-0.012000,-0.922000,0.417000,2.410000,-5.000000,-0.590000,0.000000,0.000000,0.00,0.00,83.00
7.000093,-0.012000,-0.924000,0.420000,2.240000,-5.040000,-0.700000,0.000000,0.000000,0.00,0.00,83.00
7.000093,-0.009000,-0.922000,0.418000,2.130000,-4.790000,-0.630000,0.000000,0.000000,0.00,0.00,83.00
7.000093,-0.010000,-0.924000,0.419000,1.990000,-4.860000,-0.560000,0.000000,0.000000,0.00,0.00,83.00
7.000093,-0.011000,-0.924000,0.419000,1.960000,-5.000000,-0.590000,0.000000,0.000000,0.00,0.00,83.00
7.000093,-0.008000,-0.922000,0.417000,1.780000,-4.720000,-0.590000,0.000000,0.000000,0.00,0.00,83.00
7.000093,-0.012000,-0.921000,0.415000,1.710000,-4.830000,-0.630000,0.000000,0.000000,0.00,0.00,83.00
7.001200,-0.011000,-0.925000,0.417000,1.850000,-4.860000,-0.700000,0.000000,0.000000,0.00,0.00,83.00
7.001200,-0.010000,-0.924000,0.417000,1.780000,-4.830000,-0.660000,0.000000,0.000000,0.00,0.00,83.00
7.001200,-0.009000,-0.926000,0.418000,1.920000,-4.760000,-0.590000,0.000000,0.000000,0.00,0.00,83.00
7.001200,-0.010000,-0.926000,0.419000,1.990000,-4.720000,-0.660000,0.000000,0.000000,0.00,0.00,83.00
7.001200,-0.009000,-0.927000,0.417000,2.170000,-4.760000,-0.590000,0.000000,0.000000,0.00,0.00,83.00
7.001200,-0.009000,-0.926000,0.418000,2.170000,-4.720000,-0.630000,0.000000,0.000000,0.00,0.00,83.00
7.001200,-0.010000,-0.927000,0.417000,2.270000,-4.720000,-0.660000,0.000000,0.000000,0.00,0.00,83.00
7.001200,-0.009000,-0.926000,0.416000,2.310000,-4.830000,-0.590000,0.000000,0.000000,0.00,0.00,83.00
7.001200,-0.010000,-0.924000,0.419000,2.410000,-4.970000,-0.660000,0.000000,0.000000,0.00,0.00,83.00
7.002522,-0.010000,-0.922000,0.415000,2.200000,-4.930000,-0.800000,0.000000,0.000000,0.00,0.00,83.00
7.002522,-0.009000,-0.924000,0.417000,2.060000,-4.860000,-0.770000,0.000000,0.000000,0.00,0.00,83.00
7.002522,-0.010000,-0.924000,0.420000,2.100000,-5.110000,-0.870000,0.000000,0.000000,0.00,0.00,83.00
7.002522,-0.010000,-0.923000,0.417000,1.920000,-5.040000,-0.910000,0.000000,0.000000,0.00,0.00,83.00
7.002522,-0.010000,-0.924000,0.416000,1.680000,-4.970000,-0.800000,0.000000,0.000000,0.00,0.00,83.00
7.002522,-0.011000,-0.924000,0.416000,1.750000,-4.970000,-0.800000,0.000000,0.000000,0.00,0.00,83.00
7.002522,-0.009000,-0.925000,0.416000,1.680000,-4.930000,-0.730000,0.000000,0.000000,0.00,0.00,83.00
7.002522,-0.009000,-0.922000,0.418000,1.610000,-4.830000,-0.730000,0.000000,0.000000,0.00,0.00,83.00
